experiment,experiment_id,condition,condition_id,item_id,text,question,response_true,response_distractors,word_nr
provo,2,real,1,15,lawyers,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,20
provo,2,real,1,15,said,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,21
provo,2,real,1,15,he,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,22
provo,2,real,1,15,was,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,23
provo,2,real,1,15,prepared,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,24
provo,2,real,1,15,for,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,25
provo,2,real,1,15,a,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,26
provo,2,real,1,15,third,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,27
provo,2,real,1,15,prison,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,28
provo,2,real,1,15,stay,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,29
provo,2,real,1,15,to,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,30
provo,2,real,1,15,maintain,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,31
provo,2,real,1,15,his,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,32
provo,2,real,1,15,silence.,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,33
provo,2,real,1,15,Anderson,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,34
provo,2,real,1,15,was,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,35
provo,2,real,1,15,released,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,36
provo,2,real,1,15,July,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,37
provo,2,real,1,15,20,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,38
provo,2,real,1,15,after,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,39
provo,2,real,1,15,a,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,40
provo,2,real,1,15,two-week,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,41
provo,2,real,1,15,stay,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,42
provo,2,real,1,15,for,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,43
provo,2,real,1,15,previously,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,44
provo,2,real,1,15,declining,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,45
provo,2,real,1,15,to,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,46
provo,2,real,1,15,testify,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,47
provo,2,real,1,15,before,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,48
provo,2,real,1,15,a,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,49
provo,2,real,1,15,different,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,50
provo,2,real,1,15,grand,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,51
provo,2,real,1,15,jury.,Did Greg Anderson vow not to testify when served a subpoena last week?,Yes,No,52
provo,2,real,1,16,Steam,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,0
provo,2,real,1,16,sterilization,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,1
provo,2,real,1,16,is,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,2
provo,2,real,1,16,limited,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,3
provo,2,real,1,16,in,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,4
provo,2,real,1,16,the,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,5
provo,2,real,1,16,types,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,6
provo,2,real,1,16,of,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,7
provo,2,real,1,16,medical,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,8
provo,2,real,1,16,waste,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,9
provo,2,real,1,16,it,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,10
provo,2,real,1,16,can,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,11
provo,2,real,1,16,"treat,",Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,12
provo,2,real,1,16,but,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,13
provo,2,real,1,16,is,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,14
provo,2,real,1,16,appropriate,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,15
provo,2,real,1,16,for,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,16
provo,2,real,1,16,laboratory,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,17
provo,2,real,1,16,cultures,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,18
provo,2,real,1,16,and,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,19
provo,2,real,1,16,substances,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,20
provo,2,real,1,16,contaminated,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,21
provo,2,real,1,16,with,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,22
provo,2,real,1,16,infectious,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,23
provo,2,real,1,16,organisms.,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,24
provo,2,real,1,16,The,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,25
provo,2,real,1,16,waste,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,26
provo,2,real,1,16,is,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,27
provo,2,real,1,16,subjected,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,28
provo,2,real,1,16,to,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,29
provo,2,real,1,16,steam,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,30
provo,2,real,1,16,in,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,31
provo,2,real,1,16,a,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,32
provo,2,real,1,16,"sealed,",Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,33
provo,2,real,1,16,pressurized,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,34
provo,2,real,1,16,chamber.,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,35
provo,2,real,1,16,The,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,36
provo,2,real,1,16,liquid,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,37
provo,2,real,1,16,that,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,38
provo,2,real,1,16,may,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,39
provo,2,real,1,16,form,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,40
provo,2,real,1,16,is,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,41
provo,2,real,1,16,drained,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,42
provo,2,real,1,16,off,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,43
provo,2,real,1,16,to,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,44
provo,2,real,1,16,the,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,45
provo,2,real,1,16,sewer,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,46
provo,2,real,1,16,or,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,47
provo,2,real,1,16,sent,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,48
provo,2,real,1,16,for,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,49
provo,2,real,1,16,processing.,Is steam sterilization appropriate for laboratory cultures and substances contaminated with infectious organisms?,Yes,No,50
provo,2,real,1,17,Owls,Are owls more flexible than humans?,Yes,No,0
provo,2,real,1,17,are,Are owls more flexible than humans?,Yes,No,1
provo,2,real,1,17,more,Are owls more flexible than humans?,Yes,No,2
provo,2,real,1,17,flexible,Are owls more flexible than humans?,Yes,No,3
provo,2,real,1,17,than,Are owls more flexible than humans?,Yes,No,4
provo,2,real,1,17,humans,Are owls more flexible than humans?,Yes,No,5
provo,2,real,1,17,because,Are owls more flexible than humans?,Yes,No,6
provo,2,real,1,17,a,Are owls more flexible than humans?,Yes,No,7
provo,2,real,1,17,bird's,Are owls more flexible than humans?,Yes,No,8
provo,2,real,1,17,head,Are owls more flexible than humans?,Yes,No,9
provo,2,real,1,17,is,Are owls more flexible than humans?,Yes,No,10
provo,2,real,1,17,only,Are owls more flexible than humans?,Yes,No,11
provo,2,real,1,17,connected,Are owls more flexible than humans?,Yes,No,12
provo,2,real,1,17,by,Are owls more flexible than humans?,Yes,No,13
provo,2,real,1,17,one,Are owls more flexible than humans?,Yes,No,14
provo,2,real,1,17,socket,Are owls more flexible than humans?,Yes,No,15
provo,2,real,1,17,pivot.,Are owls more flexible than humans?,Yes,No,16
provo,2,real,1,17,People,Are owls more flexible than humans?,Yes,No,17
provo,2,real,1,17,have,Are owls more flexible than humans?,Yes,No,18
provo,2,real,1,17,"two,",Are owls more flexible than humans?,Yes,No,19
provo,2,real,1,17,which,Are owls more flexible than humans?,Yes,No,20
provo,2,real,1,17,limits,Are owls more flexible than humans?,Yes,No,21
provo,2,real,1,17,our,Are owls more flexible than humans?,Yes,No,22
provo,2,real,1,17,ability,Are owls more flexible than humans?,Yes,No,23
provo,2,real,1,17,to,Are owls more flexible than humans?,Yes,No,24
provo,2,real,1,17,"twist,",Are owls more flexible than humans?,Yes,No,25
provo,2,real,1,17,Forsman,Are owls more flexible than humans?,Yes,No,26
provo,2,real,1,17,added.,Are owls more flexible than humans?,Yes,No,27
provo,2,real,1,17,Owls,Are owls more flexible than humans?,Yes,No,28
provo,2,real,1,17,also,Are owls more flexible than humans?,Yes,No,29
provo,2,real,1,17,have,Are owls more flexible than humans?,Yes,No,30
provo,2,real,1,17,multiple,Are owls more flexible than humans?,Yes,No,31
provo,2,real,1,17,"vertebrae,",Are owls more flexible than humans?,Yes,No,32
provo,2,real,1,17,the,Are owls more flexible than humans?,Yes,No,33
provo,2,real,1,17,small,Are owls more flexible than humans?,Yes,No,34
provo,2,real,1,17,bones,Are owls more flexible than humans?,Yes,No,35
provo,2,real,1,17,that,Are owls more flexible than humans?,Yes,No,36
provo,2,real,1,17,make,Are owls more flexible than humans?,Yes,No,37
provo,2,real,1,17,up,Are owls more flexible than humans?,Yes,No,38
provo,2,real,1,17,the,Are owls more flexible than humans?,Yes,No,39
provo,2,real,1,17,neck,Are owls more flexible than humans?,Yes,No,40
provo,2,real,1,17,and,Are owls more flexible than humans?,Yes,No,41
provo,2,real,1,17,"spine,",Are owls more flexible than humans?,Yes,No,42
provo,2,real,1,17,helping,Are owls more flexible than humans?,Yes,No,43
provo,2,real,1,17,them,Are owls more flexible than humans?,Yes,No,44
provo,2,real,1,17,achieve,Are owls more flexible than humans?,Yes,No,45
provo,2,real,1,17,a,Are owls more flexible than humans?,Yes,No,46
provo,2,real,1,17,wide,Are owls more flexible than humans?,Yes,No,47
provo,2,real,1,17,range,Are owls more flexible than humans?,Yes,No,48
provo,2,real,1,17,of,Are owls more flexible than humans?,Yes,No,49
provo,2,real,1,17,motion.,Are owls more flexible than humans?,Yes,No,50
provo,2,real,1,18,Even,Does an animal's bite force depend on the size of what it is biting?,Yes,No,0
provo,2,real,1,18,in,Does an animal's bite force depend on the size of what it is biting?,Yes,No,1
provo,2,real,1,18,the,Does an animal's bite force depend on the size of what it is biting?,Yes,No,2
provo,2,real,1,18,same,Does an animal's bite force depend on the size of what it is biting?,Yes,No,3
provo,2,real,1,18,"animal,",Does an animal's bite force depend on the size of what it is biting?,Yes,No,4
provo,2,real,1,18,not,Does an animal's bite force depend on the size of what it is biting?,Yes,No,5
provo,2,real,1,18,all,Does an animal's bite force depend on the size of what it is biting?,Yes,No,6
provo,2,real,1,18,bites,Does an animal's bite force depend on the size of what it is biting?,Yes,No,7
provo,2,real,1,18,are,Does an animal's bite force depend on the size of what it is biting?,Yes,No,8
provo,2,real,1,18,the,Does an animal's bite force depend on the size of what it is biting?,Yes,No,9
provo,2,real,1,18,same.,Does an animal's bite force depend on the size of what it is biting?,Yes,No,10
provo,2,real,1,18,A,Does an animal's bite force depend on the size of what it is biting?,Yes,No,11
provo,2,real,1,18,new,Does an animal's bite force depend on the size of what it is biting?,Yes,No,12
provo,2,real,1,18,study,Does an animal's bite force depend on the size of what it is biting?,Yes,No,13
provo,2,real,1,18,finds,Does an animal's bite force depend on the size of what it is biting?,Yes,No,14
provo,2,real,1,18,that,Does an animal's bite force depend on the size of what it is biting?,Yes,No,15
provo,2,real,1,18,because,Does an animal's bite force depend on the size of what it is biting?,Yes,No,16
provo,2,real,1,18,the,Does an animal's bite force depend on the size of what it is biting?,Yes,No,17
provo,2,real,1,18,force,Does an animal's bite force depend on the size of what it is biting?,Yes,No,18
provo,2,real,1,18,in,Does an animal's bite force depend on the size of what it is biting?,Yes,No,19
provo,2,real,1,18,a,Does an animal's bite force depend on the size of what it is biting?,Yes,No,20
provo,2,real,1,18,muscle,Does an animal's bite force depend on the size of what it is biting?,Yes,No,21
provo,2,real,1,18,depends,Does an animal's bite force depend on the size of what it is biting?,Yes,No,22
provo,2,real,1,18,on,Does an animal's bite force depend on the size of what it is biting?,Yes,No,23
provo,2,real,1,18,how,Does an animal's bite force depend on the size of what it is biting?,Yes,No,24
provo,2,real,1,18,much,Does an animal's bite force depend on the size of what it is biting?,Yes,No,25
provo,2,real,1,18,it,Does an animal's bite force depend on the size of what it is biting?,Yes,No,26
provo,2,real,1,18,is,Does an animal's bite force depend on the size of what it is biting?,Yes,No,27
provo,2,real,1,18,"stretched,",Does an animal's bite force depend on the size of what it is biting?,Yes,No,28
provo,2,real,1,18,an,Does an animal's bite force depend on the size of what it is biting?,Yes,No,29
provo,2,real,1,18,animal's,Does an animal's bite force depend on the size of what it is biting?,Yes,No,30
provo,2,real,1,18,bite,Does an animal's bite force depend on the size of what it is biting?,Yes,No,31
provo,2,real,1,18,force,Does an animal's bite force depend on the size of what it is biting?,Yes,No,32
provo,2,real,1,18,depends,Does an animal's bite force depend on the size of what it is biting?,Yes,No,33
provo,2,real,1,18,on,Does an animal's bite force depend on the size of what it is biting?,Yes,No,34
provo,2,real,1,18,the,Does an animal's bite force depend on the size of what it is biting?,Yes,No,35
provo,2,real,1,18,size,Does an animal's bite force depend on the size of what it is biting?,Yes,No,36
provo,2,real,1,18,of,Does an animal's bite force depend on the size of what it is biting?,Yes,No,37
provo,2,real,1,18,what,Does an animal's bite force depend on the size of what it is biting?,Yes,No,38
provo,2,real,1,18,it,Does an animal's bite force depend on the size of what it is biting?,Yes,No,39
provo,2,real,1,18,is,Does an animal's bite force depend on the size of what it is biting?,Yes,No,40
provo,2,real,1,18,biting.,Does an animal's bite force depend on the size of what it is biting?,Yes,No,41
provo,2,real,1,18,The,Does an animal's bite force depend on the size of what it is biting?,Yes,No,42
provo,2,real,1,18,finding,Does an animal's bite force depend on the size of what it is biting?,Yes,No,43
provo,2,real,1,18,has,Does an animal's bite force depend on the size of what it is biting?,Yes,No,44
provo,2,real,1,18,direct,Does an animal's bite force depend on the size of what it is biting?,Yes,No,45
provo,2,real,1,18,implications,Does an animal's bite force depend on the size of what it is biting?,Yes,No,46
provo,2,real,1,18,for,Does an animal's bite force depend on the size of what it is biting?,Yes,No,47
provo,2,real,1,18,ecology,Does an animal's bite force depend on the size of what it is biting?,Yes,No,48
provo,2,real,1,18,and,Does an animal's bite force depend on the size of what it is biting?,Yes,No,49
provo,2,real,1,18,evolution.,Does an animal's bite force depend on the size of what it is biting?,Yes,No,50
provo,2,real,1,19,"Interestingly,",Can stable superheavy nuclei be full of surprises?,Yes,No,0
provo,2,real,1,19,the,Can stable superheavy nuclei be full of surprises?,Yes,No,1
provo,2,real,1,19,heaviest,Can stable superheavy nuclei be full of surprises?,Yes,No,2
provo,2,real,1,19,isotopes,Can stable superheavy nuclei be full of surprises?,Yes,No,3
provo,2,real,1,19,physicists,Can stable superheavy nuclei be full of surprises?,Yes,No,4
provo,2,real,1,19,have,Can stable superheavy nuclei be full of surprises?,Yes,No,5
provo,2,real,1,19,managed,Can stable superheavy nuclei be full of surprises?,Yes,No,6
provo,2,real,1,19,to,Can stable superheavy nuclei be full of surprises?,Yes,No,7
provo,2,real,1,19,synthesize,Can stable superheavy nuclei be full of surprises?,Yes,No,8
provo,2,real,1,19,so,Can stable superheavy nuclei be full of surprises?,Yes,No,9
provo,2,real,1,19,far,Can stable superheavy nuclei be full of surprises?,Yes,No,10
provo,2,real,1,19,don't,Can stable superheavy nuclei be full of surprises?,Yes,No,11
provo,2,real,1,19,behave,Can stable superheavy nuclei be full of surprises?,Yes,No,12
provo,2,real,1,19,quite,Can stable superheavy nuclei be full of surprises?,Yes,No,13
provo,2,real,1,19,like,Can stable superheavy nuclei be full of surprises?,Yes,No,14
provo,2,real,1,19,science's,Can stable superheavy nuclei be full of surprises?,Yes,No,15
provo,2,real,1,19,best,Can stable superheavy nuclei be full of surprises?,Yes,No,16
provo,2,real,1,19,current,Can stable superheavy nuclei be full of surprises?,Yes,No,17
provo,2,real,1,19,models,Can stable superheavy nuclei be full of surprises?,Yes,No,18
provo,2,real,1,19,"predict,",Can stable superheavy nuclei be full of surprises?,Yes,No,19
provo,2,real,1,19,so,Can stable superheavy nuclei be full of surprises?,Yes,No,20
provo,2,real,1,19,stable,Can stable superheavy nuclei be full of surprises?,Yes,No,21
provo,2,real,1,19,superheavy,Can stable superheavy nuclei be full of surprises?,Yes,No,22
provo,2,real,1,19,nuclei,Can stable superheavy nuclei be full of surprises?,Yes,No,23
provo,2,real,1,19,are,Can stable superheavy nuclei be full of surprises?,Yes,No,24
provo,2,real,1,19,likely,Can stable superheavy nuclei be full of surprises?,Yes,No,25
provo,2,real,1,19,to,Can stable superheavy nuclei be full of surprises?,Yes,No,26
provo,2,real,1,19,be,Can stable superheavy nuclei be full of surprises?,Yes,No,27
provo,2,real,1,19,full,Can stable superheavy nuclei be full of surprises?,Yes,No,28
provo,2,real,1,19,of,Can stable superheavy nuclei be full of surprises?,Yes,No,29
provo,2,real,1,19,surprises.,Can stable superheavy nuclei be full of surprises?,Yes,No,30
provo,2,real,1,19,Chemists,Can stable superheavy nuclei be full of surprises?,Yes,No,31
provo,2,real,1,19,cannot,Can stable superheavy nuclei be full of surprises?,Yes,No,32
provo,2,real,1,19,even,Can stable superheavy nuclei be full of surprises?,Yes,No,33
provo,2,real,1,19,predict,Can stable superheavy nuclei be full of surprises?,Yes,No,34
provo,2,real,1,19,with,Can stable superheavy nuclei be full of surprises?,Yes,No,35
provo,2,real,1,19,any,Can stable superheavy nuclei be full of surprises?,Yes,No,36
provo,2,real,1,19,certainty,Can stable superheavy nuclei be full of surprises?,Yes,No,37
provo,2,real,1,19,whether,Can stable superheavy nuclei be full of surprises?,Yes,No,38
provo,2,real,1,19,these,Can stable superheavy nuclei be full of surprises?,Yes,No,39
provo,2,real,1,19,materials,Can stable superheavy nuclei be full of surprises?,Yes,No,40
provo,2,real,1,19,will,Can stable superheavy nuclei be full of surprises?,Yes,No,41
provo,2,real,1,19,exist,Can stable superheavy nuclei be full of surprises?,Yes,No,42
provo,2,real,1,19,as,Can stable superheavy nuclei be full of surprises?,Yes,No,43
provo,2,real,1,19,"gases,",Can stable superheavy nuclei be full of surprises?,Yes,No,44
provo,2,real,1,19,"liquids,",Can stable superheavy nuclei be full of surprises?,Yes,No,45
provo,2,real,1,19,or,Can stable superheavy nuclei be full of surprises?,Yes,No,46
provo,2,real,1,19,solids,Can stable superheavy nuclei be full of surprises?,Yes,No,47
provo,2,real,1,19,at,Can stable superheavy nuclei be full of surprises?,Yes,No,48
provo,2,real,1,19,room,Can stable superheavy nuclei be full of surprises?,Yes,No,49
provo,2,real,1,19,temperature.,Can stable superheavy nuclei be full of surprises?,Yes,No,50
provo,2,real,1,20,Buck,Did Buck enjoy his monotonous life? ,No,Yes,0
provo,2,real,1,20,did,Did Buck enjoy his monotonous life? ,No,Yes,1
provo,2,real,1,20,not,Did Buck enjoy his monotonous life? ,No,Yes,2
provo,2,real,1,20,like,Did Buck enjoy his monotonous life? ,No,Yes,3
provo,2,real,1,20,"it,",Did Buck enjoy his monotonous life? ,No,Yes,4
provo,2,real,1,20,but,Did Buck enjoy his monotonous life? ,No,Yes,5
provo,2,real,1,20,he,Did Buck enjoy his monotonous life? ,No,Yes,6
provo,2,real,1,20,bore,Did Buck enjoy his monotonous life? ,No,Yes,7
provo,2,real,1,20,up,Did Buck enjoy his monotonous life? ,No,Yes,8
provo,2,real,1,20,well,Did Buck enjoy his monotonous life? ,No,Yes,9
provo,2,real,1,20,to,Did Buck enjoy his monotonous life? ,No,Yes,10
provo,2,real,1,20,the,Did Buck enjoy his monotonous life? ,No,Yes,11
provo,2,real,1,20,"work,",Did Buck enjoy his monotonous life? ,No,Yes,12
provo,2,real,1,20,taking,Did Buck enjoy his monotonous life? ,No,Yes,13
provo,2,real,1,20,pride,Did Buck enjoy his monotonous life? ,No,Yes,14
provo,2,real,1,20,in,Did Buck enjoy his monotonous life? ,No,Yes,15
provo,2,real,1,20,it.,Did Buck enjoy his monotonous life? ,No,Yes,16
provo,2,real,1,20,It,Did Buck enjoy his monotonous life? ,No,Yes,17
provo,2,real,1,20,was,Did Buck enjoy his monotonous life? ,No,Yes,18
provo,2,real,1,20,a,Did Buck enjoy his monotonous life? ,No,Yes,19
provo,2,real,1,20,monotonous,Did Buck enjoy his monotonous life? ,No,Yes,20
provo,2,real,1,20,"life,",Did Buck enjoy his monotonous life? ,No,Yes,21
provo,2,real,1,20,operating,Did Buck enjoy his monotonous life? ,No,Yes,22
provo,2,real,1,20,with,Did Buck enjoy his monotonous life? ,No,Yes,23
provo,2,real,1,20,machine-like,Did Buck enjoy his monotonous life? ,No,Yes,24
provo,2,real,1,20,regularity.,Did Buck enjoy his monotonous life? ,No,Yes,25
provo,2,real,1,20,One,Did Buck enjoy his monotonous life? ,No,Yes,26
provo,2,real,1,20,day,Did Buck enjoy his monotonous life? ,No,Yes,27
provo,2,real,1,20,was,Did Buck enjoy his monotonous life? ,No,Yes,28
provo,2,real,1,20,very,Did Buck enjoy his monotonous life? ,No,Yes,29
provo,2,real,1,20,like,Did Buck enjoy his monotonous life? ,No,Yes,30
provo,2,real,1,20,another.,Did Buck enjoy his monotonous life? ,No,Yes,31
provo,2,real,1,20,At,Did Buck enjoy his monotonous life? ,No,Yes,32
provo,2,real,1,20,a,Did Buck enjoy his monotonous life? ,No,Yes,33
provo,2,real,1,20,certain,Did Buck enjoy his monotonous life? ,No,Yes,34
provo,2,real,1,20,time,Did Buck enjoy his monotonous life? ,No,Yes,35
provo,2,real,1,20,each,Did Buck enjoy his monotonous life? ,No,Yes,36
provo,2,real,1,20,morning,Did Buck enjoy his monotonous life? ,No,Yes,37
provo,2,real,1,20,the,Did Buck enjoy his monotonous life? ,No,Yes,38
provo,2,real,1,20,cooks,Did Buck enjoy his monotonous life? ,No,Yes,39
provo,2,real,1,20,turned,Did Buck enjoy his monotonous life? ,No,Yes,40
provo,2,real,1,20,"out,",Did Buck enjoy his monotonous life? ,No,Yes,41
provo,2,real,1,20,fires,Did Buck enjoy his monotonous life? ,No,Yes,42
provo,2,real,1,20,were,Did Buck enjoy his monotonous life? ,No,Yes,43
provo,2,real,1,20,"built,",Did Buck enjoy his monotonous life? ,No,Yes,44
provo,2,real,1,20,and,Did Buck enjoy his monotonous life? ,No,Yes,45
provo,2,real,1,20,breakfast,Did Buck enjoy his monotonous life? ,No,Yes,46
provo,2,real,1,20,was,Did Buck enjoy his monotonous life? ,No,Yes,47
provo,2,real,1,20,eaten.,Did Buck enjoy his monotonous life? ,No,Yes,48
provo,2,real,1,21,These,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,0
provo,2,real,1,21,"days,",Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,1
provo,2,real,1,21,neuroscience,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,2
provo,2,real,1,21,is,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,3
provo,2,real,1,21,beginning,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,4
provo,2,real,1,21,to,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,5
provo,2,real,1,21,catch,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,6
provo,2,real,1,21,up,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,7
provo,2,real,1,21,to,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,8
provo,2,real,1,21,musicians,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,9
provo,2,real,1,21,who,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,10
provo,2,real,1,21,practice,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,11
provo,2,real,1,21,mentally.,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,12
provo,2,real,1,21,Although,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,13
provo,2,real,1,21,the,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,14
provo,2,real,1,21,details,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,15
provo,2,real,1,21,are,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,16
provo,2,real,1,21,still,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,17
provo,2,real,1,21,somewhat,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,18
provo,2,real,1,21,"elusive,",Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,19
provo,2,real,1,21,the,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,20
provo,2,real,1,21,key,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,21
provo,2,real,1,21,to,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,22
provo,2,real,1,21,the,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,23
provo,2,real,1,21,success,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,24
provo,2,real,1,21,of,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,25
provo,2,real,1,21,mental,Are most of the same neurological regions invoked by mental practice as by real practice?,Yes,No,26
